,date,statement,label
934,27-Jun-18,"Comedian Jerry Seinfeld decided to weigh in on the whole Roseanne Barr firing with one key word that says everything you need to know about our politically correct world…”Overkill”Can you imagine if half of the jokes he told in the 80’s were told today? You’d hear a huge uproar from all of the perpetually offended snowflakes.Seinfeld was shocked and amazed that someone could be ruined by one tweet…“I never saw someone ruin their entire career with one button push…That was fresh.”“I hate to see a comic lose a job.”Speaking to reporters Monday about the new season of his show, “Comedians in Cars Getting Coffee,” Comedian Jerry Seinfeld said it was interesting that public figures could now be brought down by a single tweet.Trending: KATIE HOPKINS WARNS AMERICANS Of Grave Danger Ahead: “Do Not Let This Great Country Become The United Kingdom” [VIDEO]Last month, ABC immediately canceled Roseanne Barr’s successful “Roseanne” reboot after the she compared Obama crony Valerie Jarrett to a “Planet of the Apes” character.The show took off like a rocket after it debuted to over 27 million viewers. As soon as Barr sent the controversial tweet, the show was canceled. ABC is trying its best to capitalize on Roseanne’s success with a spinoff but chances are good it won’t make it because Barr won’t be in the cast.Seinfeld went on to say that Roseanne is controversial and would have eventually said something that wasn’t pc to kill the show. He then went on to say that it was “overkill” for ABC to fire Barr.",fake
935,26-Jun-18,"Laura Loomer, who famously took the stage last summer in NYC’s Central Park to confront members of a Shakespeare play where the main character who was bludgeoned to death, was dressed to resemble President Trump, is at it again.This time, she’s in Washington DC, and she’s confronting Democrat Congresswoman Maxine Waters, who only days ago told a large crowd of leftists in Los Angeles to confront anyone associated with Trump in public spaces.Only days ago, Waters told the Los Angeles crowd:“History will record while he tried to step on all of us, we kicked him in his rear and step on him.”Trending: KATIE HOPKINS WARNS AMERICANS Of Grave Danger Ahead: “Do Not Let This Great Country Become The United Kingdom” [VIDEO]“Already, you have members of your cabinet that are being booed out of restaurants…who have protesters taking up at their house, who say, ‘No peace, no sleep… No peace, no sleep’”“And so, let’s stay the course…Let’s make sure we show up wherever we have to show up and if you see anybody from that Cabinet in a restaurant, in a department store, at a gasoline station, you get out and you create a crowd and you push back on them, and you tell them they’re not welcome anymore, anywhere,”“Mr. President, we will see you every day, every hour of the day, everywhere that we are to let you know you cannot get away with this!”Watch Laura Loomer, as she bravely confronts Black Caucus member Maxine Waters in the halls of Congress, asking her if conservatives need to sit in the back of the bus.Earlier today, it was announced that GOP Arizona Rep. Andy Biggs has introduced a measure that would censure Rep. Maxine Waters and ask her to resign for inciting people to publicly confront Trump administration officials.Biggs told The Hill that Waters’ comments do “not become somebody who’s in Congress” and warrant disciplinary action.“So we just introduced it, we have some cosponsors, but what she did was to basically incite people to come after and attack members of the president’s cabinet,” the Arizona Republican told The Hill. “And also spread that out to more people.”“Everybody agrees that it was just highly objectionable what she did,” he added.Only last week, while visiting Washington DC, we saw Maxine from the back seat of our Uber. I quickly rolled down the window and shouted, “Impeach Maxine!” She was furious. I actually caught a picture of her aid smirking after I yelled out the window at her. Unfortunately, the rain affected the quality of the pictures.By the look on her face, Maxine clearly doesn’t like anyone calling her out in public.After calls to censure Waters by the GOP, and after Judicial Watch filed an ethics complaint against her (see below), Maxine began to back peddle on her over-the-top rhetoric. Sorry, Maxine…but hate is hate and discrimination is discrimination..you can’t pick and choose who is and who isn’t a victim.Today, Maxine attempted to clarify that she did not call for anyone to harm anybody. Sorry Maxine, but the genie’s out of the bottle. No one’s going to believe a word that comes from your lying lips….@RepMaxineWaters moments ago: ""I have not called for the harm of anybody. This @POTUS has lied again, when he's saying that I called for harm to anyone."" pic.twitter.com/3NnjLpNnof— FOX Business (@FoxBusiness) June 25, 2018 ",fake
936,26-Jun-18,"Corey Booker said Maxine is correct in wanting Democrats to confront Trump aides. He calls it “radical love”…If radical love is kicking people out of restaurants or screaming at them until they leave a movie theater then NO THANK YOU ON THE RADICAL LOVE! That’s not love but harassment and assault of another person. Shame on Booker!Booker was asked by Andrea Mitchell if he supported the comments by Waters, Booker replied he subscribed to an ideal of “radical love.”“Yes, you should protest. Yes, you should confront evil and injustice,” he said. “But do it in the ways that Martin Luther King did … Recognizing the dignity of even those who you oppose, even those who are trying to destroy you.”WFB reports:
Speaking at the border in McAllen, Texas, Booker said he worried about a descent in the country’s culture into Americans hating Americans. He did say protests should occur while “moral outrages” were occurring, such as illegal immigrant family separation.Trending: KATIE HOPKINS WARNS AMERICANS Of Grave Danger Ahead: “Do Not Let This Great Country Become The United Kingdom” [VIDEO]“We’ve got to get to a point in our country where we can talk to each other, where we are all seeking a more beloved community, and some of those tactics that people are advocating for, to me, don’t reflect that spirit,” he said. “And so, yes, if I saw an administrator out and about, there’s nothing wrong with confronting that person, but not to lead with love and to do it in a way that is more reflective of the values that we are trying to reject in our country is unacceptable to me.”“Let’s elevate those tactics from people that we hail in our nation, from Gandhi to King, and reflect those values in our urgent protests, in our urgent activism, but always leading with love in our country,” he added.",fake
937,26-Jun-18,"Democrats have gone crazy! Remember when they were border hawks on immigration? If you don’t, just check out the video below of clips where Democrats are promoting border protection.Fox News interviewed several protesters in June who want to abolish ICE and want open borders.One protester even said, “No borders, no nations”…‘Occupy ICE’ movement spreads across the country | @ToddPiro pic.twitter.com/rUFjo8TcVG— FOX & friends (@foxandfriends) June 26, 2018Trending: KATIE HOPKINS WARNS AMERICANS Of Grave Danger Ahead: “Do Not Let This Great Country Become The United Kingdom” [VIDEO]THIS IS A GREAT EXAMPLE OF HOW DEMOCRATS RUN ON EMOTION AND NOT COMMON SENSE!President Trump knows what the Democrats want and is calling them out on it:“THEY WANT OPEN BORDERS”: President Trump slams Democrats amid ongoing immigration debate pic.twitter.com/snOzcJxgtK— FOX & friends (@foxandfriends) June 26, 2018Did these protesters think about who pays for the open borders flood of needy people? The answer is the Amrican taxpayer! YOU PAY!Did these protesters think about how many should be allowed to flood our country? millions? Should there be a limit to how many are allowed into the US? Did they know that the US LEGALLY allows one million people a year immigrate here? THAT’S ONE MILLION LEGAL IMMIGRANTS!How in the world have Democrats gone from a party of border hawks to a party of open borders?A Washington Free Beacon SUPERcut video of current Democratic senators shows their evolution from border hawks to amnesty doves. Red-state Democrats like Sens. Joe Donnelly (D., Ind.), John Tester (D., Mont.) and Joe Manchin (D., W.Va.) voted in the past against the Dream Act, legislation that would have legalized “Dreamers” who entered the country illegally with their parents when they were minors. Now, the senators are in favor of legalizing the Dreamers.We believe these politicians have put their own best interests before the interests of the American people. They’re more interested in votes from illegals so they can be elected. Do you think they care about the hard-working LEGAL taxpaying Americans who foot the bill for these illegals? Just listen to Feinstein and Schumer!Washington Free Beacon reports:During his 1995 State of the Union, President Bill Clinton warned about the problems illegal immigration caused for the country. Clinton touted steps his administration was taking to identify and deport illegal immigrants. He also spoke of how his administration would follow some of the proposals from former Congresswoman Barbara Jordan, chairwoman of the 1995 Commission on Immigration Reform.In 2006, then-Senator Barack Obama voted for a border wall along with then-Senator Hillary Clinton and Sen. Chuck Schumer (D., N.Y.).THE COST OF ILLEGAL IMMIGRATION TO LEGAL AMERICANS IS OUTRAGEOUS!Why should Americans be footing the bill for this?What’s more important is that death by an illegal alien is 100% preventable!  President Trump is thinking of the legal Americans citizens first: He tweeted out how “disgraceful” it is that a twice-deported drunk illegal alien killed Colts linebacker, Edwin Jackson:So disgraceful that a person illegally in our country killed @Colts linebacker Edwin Jackson. This is just one of many such preventable tragedies. We must get the Dems to get tough on the Border, and with illegal immigration, FAST!— Donald J. Trump (@realDonaldTrump) February 6, 2018",fake
938,25-Jun-18,"During a Fox and Friends interview, reporter Griff Jenkins shared footage from his time in McAllen, Texas where angry Democrat protesters blocked a busload of illegal alien children headed for a detention center. One of the unhinged protesters can be seen pushing up against the back of the bus, as though he believed he could actually stop the bus from backing up by sheer will. Apparently, being angry Democrat gives you certain superpowers. Who knew?The protester pushing back on the back of the bus went off the rails, in an embarrassing rant, when Jenkins asked him why he was there.Watch:Things really got heated, however, when a US Border Patrol agent broke his ankle while trying to protect an older woman from the angry protesters who were trying to stop the bus from entering the same detention center that’s been there since Obama’s presidency.Trending: KATIE HOPKINS WARNS AMERICANS Of Grave Danger Ahead: “Do Not Let This Great Country Become The United Kingdom” [VIDEO]According to Fox News reporter Griff Jenkins, about 200 protesters from LULA or League of United Latin American Citizens, were bussed in from Austin, Dallas and San Antonio Texas. Why do Democrats always have to bus their people into events? If people are passionate about certain issues, why do they have to be bussed in? Why do they have to be paid to protest something they believe in? Does anyone remember seeing Tea Party protesters being bussed in or paid to protest? When Americans are passionate about an issue, they don’t have to be paid to speak out either on behalf of it or against it.",fake
939,25-Jun-18,"Department of Homeland Security employees are seeing violent threats with greater frequency because of the president’s immigration policy, according to an official with knowledge of a recent threat assessment. Yes, enforcing the laws on the books to secure our border after years and years of open borders will make illegals and their advocates very angry. They’ve had lawlessness and they’ve had their way for so long that this must be a shock to them. The result is violence, harassment and who knows what’s to come from this crazed crowd. A recent gruesome discovery is just one more example of the unhinged behavior from the open borders leftists:It didn’t help that Wikileaks published the personal contact information of 9k DHS employees last week.The protests are only becoming more violent as President Trump continues to enforce the law. Pray for the safety of all of these heroic men and women whose job is to literally keep the homeland secure.wtop reports:
The department determined that there was a “heightened threat against DHS employees” in response to recent government actions surrounding immigration, according to a letter sent to employees over the weekend.“This assessment is based on specific and credible threats that have been levied against certain DHS employees and a sharp increase in the overall number of general threats against DHS employees,” Claire Grady, acting deputy secretary of Homeland Security, wrote to employees on Saturday.In early May, the Trump administration announced it would begin enforcing a zero-tolerance immigration policy — criminally charging everyone who illegally crossed the southwest border. This led to around 2,300 children being separated from their parents as they faced prosecution.Trending: KATIE HOPKINS WARNS AMERICANS Of Grave Danger Ahead: “Do Not Let This Great Country Become The United Kingdom” [VIDEO]The family separations sparked outrage among advocates and lawmakers across the country, and on Wednesday Donald Trump signed an executive order that said he would keep families together during criminal proceedings.Around two dozen threat reports were issued in the past few days, primarily against Immigration and Customs Enforcement officers, according to the same official. Each of these reports is generally related to a specific online threat. All employees are personally contacted by DHS security if they are the target of a violent threat, the official said.",fake
940,25-Jun-18,"Department of Homeland Security employees are seeing violent threats with greater frequency because of the president’s immigration policy, according to an official with knowledge of a recent threat assessment. Yes, enforcing the laws on the books to secure our border after years and years of open borders will make illegals and their advocates very angry. They’ve had lawlessness and they’ve had their way for so long that this must be a shock to them. The result is violence, harassment and who knows what’s to come from this crazed crowd. A recent gruesome discovery is just one more example of the unhinged behavior from the open borders leftists:It didn’t help that Wikileaks published the personal contact information of 9k DHS employees last week.The protests are only becoming more violent as President Trump continues to enforce the law. Pray for the safety of all of these heroic men and women whose job is to literally keep the homeland secure.wtop reports:
The department determined that there was a “heightened threat against DHS employees” in response to recent government actions surrounding immigration, according to a letter sent to employees over the weekend.“This assessment is based on specific and credible threats that have been levied against certain DHS employees and a sharp increase in the overall number of general threats against DHS employees,” Claire Grady, acting deputy secretary of Homeland Security, wrote to employees on Saturday.In early May, the Trump administration announced it would begin enforcing a zero-tolerance immigration policy — criminally charging everyone who illegally crossed the southwest border. This led to around 2,300 children being separated from their parents as they faced prosecution.Trending: KATIE HOPKINS WARNS AMERICANS Of Grave Danger Ahead: “Do Not Let This Great Country Become The United Kingdom” [VIDEO]The family separations sparked outrage among advocates and lawmakers across the country, and on Wednesday Donald Trump signed an executive order that said he would keep families together during criminal proceedings.Around two dozen threat reports were issued in the past few days, primarily against Immigration and Customs Enforcement officers, according to the same official. Each of these reports is generally related to a specific online threat. All employees are personally contacted by DHS security if they are the target of a violent threat, the official said.",fake
941,25-Jun-18,"A recently released CNN poll reveals that only 41% of Americans approve of how special counsel Robert Mueller is handling the Russia investigation.Lifelong Democrat and Harvard Law professor Alan Dershowitz was asked about the low approval rating of Robert Mueller, during his appearance on Fox and Friends.Fox News host Ed Henry asked Alan Dershowitz to explain his thoughts on the direction of Robert Mueller’s investigation, given that the majority of Americans aren’t buying into it, that it “seems like it will be a very difficult road ahead”.Dershowitz reminded the Fox News hosts that the poll was taken before IG Horowitz’s report was released. Dershowitz also reminded the hosts of his previous discussions with them, “It really does show what I’ve been saying from the very beginning, that we did not need a special counsel.”Dershowitz explained that either an “objective, neutral, non-partisan investigation, either a congressional committee or by the IG is more efficient, it’s quicker and it has a greater degree of credibility.” Dershowitz explained that the IG reports shows us how we can get to the “bottom of things” without using the criminal justice system, or as Dershowitz accuses the special counsel of doing,
“using criminal law as a’ weapon’.”Trending: KATIE HOPKINS WARNS AMERICANS Of Grave Danger Ahead: “Do Not Let This Great Country Become The United Kingdom” [VIDEO]He went on to explain how the special counsel first goes for the “low hanging fruit” first and then tries to get them to flip and to cooperate.Fox Host Peter Hegseth asked Dershowitz, “When does this end, and where will it end?”Dershowitz explains that it will end when there are indictments of the “low hanging fruit” some “indictments and pleas from people who are peripherally involved in the campaign, or who committed crimes, not before the special counsel was appointed, but because the special counsel was appointed. The appointment of the special counsel creates new crimes….obstruction of justice, tampering with witnesses.”“I think we end with a report, a report that is probably very critical of the President and that does not recommend indictment or does not indict him, because a sitting president can’t be indicted, and doesn’t come to any conclusion regarding impeachment, just says ‘here’s the things that he did, now Congress, you consider impeachment’.”Dershowitz passionately warns, “In my forthcoming book, I strongly recommend the case against impeachment.”Dershowitz goes on to explain why the 2016 election was a disaster and even admits that he voted for Hillary. Demanding that the American people ultimately just won’t’ stand for Russian or intelligence community interference into our elections.Watch:https://youtu.be/LmwXiwUVpV0",fake
942,24-Jun-18,"Civility and polite discussion is dead to the left. The latest person to be screamed out of a venue is Florida Attorney General Pam Bondi…Pam Bondi attempted to attend a screening of the Mister Rogers documentary and was forced to leave:https://www.youtube.com/watch?time_continue=5&v=HqScWovwPe8BONDI HAD THIS TO SAY ABOUT THE PROTESTERS: “We were in a movie about anti-bullying and practicing peace and love and tolerance and accepting of people for their differences. That’s what Mr. Rogers is all about. We all believe in free speech, but there’s a big difference there.”WHAT HAPPENED TO: “They go low, we go high”?No longer is it considered out of bounds to scream and yell at someone you disagree with. The left has changed the game and gone in the gutter. It’s now “a thing” to pick out a conservative and blast them with hate-filled language until you run them from whatever space they’re in…a movie, a restaurant….anywhere.Trending: KATIE HOPKINS WARNS AMERICANS Of Grave Danger Ahead: “Do Not Let This Great Country Become The United Kingdom” [VIDEO]In fact, a twitter comment below the Bondi video proudly states that this is happening in their town:
This isn’t some rare occasion but has happened to Sarah Sanders and others in the Trump administration. Democrat Congressmen are even getting into the act to promote this horrifically rude behavior:MAXINE WATERS CALLED FOR ATTACKS ON TRUMP’S CABINET:Maxine just went nuts on a local street corner in Los Angeles today…Let’s face it, Maxine is really great at whipping up a crowd and spewing rhetoric straight from the Democrat playbook. It’s always Trump/Russia, the Wall and then the illegal kids mantra…but this speech took a dark and disturbing turn.The thing that’s most disturbing is what she says at the end of her rant. She calls for “staying the course” by harassing Trump’s Cabinet members anywhere they are…gas station, restaurant…the mob went wild! This is insane and very disturbing behavior that could hurt someone. Can you imagine if you were a Cabinet member for President Trump?MAXINE CALLS FOR TRUMP CABINET MEMBERS TO BE HARASSED:“History will record while he tried to step on all of us, we kicked him in his rear and step on him.”“Already, you have members of your cabinet that are being booed out of restaurants…who have protesters taking up at their house, who say, ‘No peace, no sleep… No peace, no sleep’”“And so, let’s stay the course…Let’s make sure we show up wherever we have to show up and if you see anybody from that Cabinet in a restaurant, in a department store, at a gasoline station, you get out and you create a crowd and you push back on them, and you tell them they’re not welcome anymore, anywhere,”“Mr. President, we will see you every day, every hour of the day, everywhere that we are to let you know you cannot get away with this!”THIS WOMAN IS OFF THE CHARTS DANGEROUS!OUR MOST RECENT REPORT ON ‘MAD’ MAXINE:MAXINE WATERS IS CONVINCED…NO, she’s sure that there’s something going on between Putin and Trump. She was interviewed on MSNBC by a young reporter who may have been a little afraid of Mad Maxine. Watch how he warns her he’s going to challenge her claims…too funny!This woman is full of rhetoric that’s a total lie! The only people who believe any of what she says are the low info voters!https://www.youtube.com/watch?v=3XKYQdT5-v4Who’s the liar? We pick Maxine!",fake
943,23-Jun-18,"Remember when the world went nuts when Rep. Joe Wilson of Texas rightly yelled out “You lie!” at Barack Obama during the State of the Union when then President Barack Obama actually lied about Obamacare, saying it would not insure illegal immigrants?My,how things have changed…Only this week, we saw President Trump’s female DHS Secretary being chased out of a DC restaurant by leftist activists, who later descended on her home, and his Press Secretary being kicked out of the Red Hen restaurant in Lexington, VA because she supports our President.We also saw actor Peter Fonda suggest President Trump and Melania’s 11-year-old son be placed in a cage and raped by pedophiles. B-actor Tom Arnold calling on the left to threaten the Trump families and their children. Comedian Seth Rogen bragged and laughed about humiliating House Speaker Paul Ryan’s young “very white” kids when they asked for a photo with him at an Alzheimer’s event. And finally, former comedian Kathy Griffin, who ended her own career after she held a bloodied, decapitated head of President Trump up for the cameras during a publicity stunt, and porn star Stormy Daniels became the new face of the Democrat Resist Party:Trending: KATIE HOPKINS WARNS AMERICANS Of Grave Danger Ahead: “Do Not Let This Great Country Become The United Kingdom” [VIDEO]WFB is reporting that Kevin McHale, a Basketball Hall of Fame inductee sparked controversy this week after he appeared to attend a rally for President Donald Trump in Duluth, Minnesota, on Wednesday night.Kevin McHale, who played for the NBA’s Boston Celtics from 1980 to 1993, drew rebuke from liberal activists after social media users noticed an individual matching the former player’s 6-foot 10-inch frame in photos taken at the rally.McHale, a Minnesota native, retired from the NBA as a player in 1993 but has remained active in the league as a manager, commentator, and coach—leading the Minnesota Timberwolves from 2008-2009 and the Houston Rockets from 2011-2015. Since 2016, he has been an analyst for NBA TV and Turner Sports’ “NBA on TNT.”It remains unclear whether McHale is the man in the photos. The basketball great has refused to comment on the story.The unconfirmed photos triggered rebuke from media figures and liberal activists, with many demanding the NBA cut all ties with McHale.Henry Lake, a talk radio personality, said that if McHale admits he attended the rally, his employment should be terminated given “everything that is happening now and what Trump’s done.”“I’d love to get definitive confirmation,” Lake wrote. “But if Kevin McHale actually showed up to Trump’s rally in Duluth today with everything that is happening now and what Trump’s done and stands for, yeah he’s cancelled.”I’d love to get definitive confirmation. But if Kevin McHale actually showed up to Trump’s rally in Duluth today with everything that is happening now and what Trump’s done and stands for, yeah he’s cancelled. pic.twitter.com/A99QSV56s4— Henry Lake (@lakeshow73) June 21, 2018GQ magazine writer Nathaniel Friedman echoed those sentiments, lambasting McHale for showing poor judgment by deciding to attend “a public Trump event.” The writer asserted that McHale’s choice “as much as his politics” exhibit “why he should never work” for the NBA again.“Kevin McHale is extremely stupid for attending a public Trump event,” Friedman tweeted. “That, as much as his politics, is why he should never work in the NBA again”Kevin McHale is extremely stupid for attending a public Trump event. That, as much as his politics, is why he should never work in the NBA again— Nathaniel Friedman (@freedarko) June 21, 2018GQ writer Mike Jollett tweeted: “Hall of Fame Celtic Kevin McHale and his wife attended a TRUMP rally? You’re an analyst in a sport that is 75% black. You literally make money off the hard work of black athletes. Is this real? If so, he’s gonna have a rough week.”Hall of Fame Celtic Kevin McHale and his wife attended a TRUMP rally?You're an analyst in a sport that is 75% black.You literally make money off the hard work of black athletes.Is this real? If so, he's gonna have a rough week. pic.twitter.com/pY6zCfI7gj— Mikel Jollett (@Mikel_Jollett) June 21, 2018The GQ writer doubled down on his ignorance and his blind hate for President Trump with a retweet by a woman whining about “An incredibly talented black man” who, “had the audacity to attend a public Trump event” while she was “resisting”.I’ve been pretty sure all day that these people don’t know anything about Kevin McHale and then pic.twitter.com/Jy4UO5Kx9j— Nathaniel Friedman (@freedarko) June 22, 2018The founder of “The Left” thinks anyone who supports President Trump (over half the nation) should be marked with a “scarlet letter”…LOL!Slap a scarlet letter on Kevin McHale and anybody else still supporting Trump after three years of this BS.— Adam Best (@adamcbest) June 21, 2018Kelly Scalletta of the Bleacher Report tweeted that he can’t imagine anyone hiring McHale for a coaching job after he dared to support our President. LOL! (We’re showing you a screenshot of his post, as he has blocked us from seeing his content, over our political views…Another tolerant liberal).Jimmy Fallon writer Jen Statsky calls the NBA legend a “clown” because he allegedly appeared at a rally for the President of The United States. Very sad…turns out James Harden was extremely correct when he called Kevin McHale a clown https://t.co/Jer1FAJu6t— Jen Statsky (@jenstatsky) June 21, 2018",fake
944,22-Jun-18,"The Skank Train Vs. The Trump Train…Porn star, Stormy Daniels, who once contemplated running for US Senate in 2010 against a Republican in Lousiana, is assuming a leadership role in the Democrat Party and the comedian who saw her career bottom out after she held a bloodied, decapitated head of President Trump up for the camera’s to see posed for a photo that Griffin posted to her Twitter account.The Gateway Pundit reported about the Porn actress and Trump antagonist Stormy Daniels, who says she is heading to the border to help with the migrant crisis–but in a week as soon as she can figure out her best course of action.I am headed down in a week. Don't worry. Just figuring out my best course of action to maximize my resources. https://t.co/kT64pWZ4QN— Stormy Daniels (@StormyDaniels) June 21, 2018Trending: KATIE HOPKINS WARNS AMERICANS Of Grave Danger Ahead: “Do Not Let This Great Country Become The United Kingdom” [VIDEO]Daniels’ grandstanding Trump-hating attorney Michael Avenatti already jumped on the border crisis and is representing detained migrants and also claims to represent ICE whistleblowers.https://twitter.com/MichaelAvenatti/status/1009816989840203776But first Daniels had to hang out in Boston with psycho Trump-hater Kathy Griffin where they posed together flipping the bird at President Trump.. @StormyDaniels it was an honor to have you at my Boston show tonight. I support you 100%! #FuckTrump pic.twitter.com/MSPQBy18yh— Kathy Griffin (@kathygriffin) June 22, 2018How did @ErnieBochJr let these rats in his theatre— Ken Martin (@kenmartinboston) June 22, 2018OUCH! Here’s “Dar 100 POTUS TRUMP’s” response to Griffin’s post: “Classless Assless Whores.”https://twitter.com/DatTrumpUSA/status/1010220134332600321Robert tweeted: “Ah, it’s beautiful to see the 2 of you become each other’s role model. I’m sure you’ll have some reciprocal discourse concerning ethical principles like beneficence and nonmaleficence. Such an inspiring picture for kids to remember too; all is well in the world! #ethics #virtue”Ah, it's beautiful to see the 2 of you become each other's role model. I'm sure you'll have some reciprocal discourse concerning ethical principles like beneficence and nonmaleficence. Such an inspiring picture for kids to remember too; all is well in the world! #ethics #virtue— Robert (@Vikingblood) June 22, 2018JETS responded: “That hashtag is perfect because if I’m not mistaken one of you claim to have done just that… yet he’s still the president. When will the liberals learn?”That hashtag is perfect because if I'm not mistaken one of you claim to have done just that…???? yet he's still the president. When will the liberals learn?— JETS™ (@SpicerEvan21) June 22, 2018Courage? Both are using the Trump angle for money. Stormy is doing online sex chats and strip joints with her new found fame and Kathy is grasping for some relevancy. Pretty pathetic actually.— Raine Snow (@LeftWingApathy) June 22, 2018Kathy Griffin also posted a photo of her embracing the porn star in her dressing room, with the caption, “I love this woman”.After every single engagement of Griffin’s was canceled, following her PR stunt, where she held President Trump’s decapitated head up for the cameras to see, the porn star, Stormy Daniels may have been the only fan to show up for the vulgar comedian’s show in Boston.Love this woman pic.twitter.com/kEk3xfTSYK— Kathy Griffin (@kathygriffin) June 22, 2018   ",fake
945,21-Jun-18,"Ouch!Kyle Mccallie posted a sign he saw on a billboard by the side of the road six miles east of Vega, just outside of Amarillo, TX.Apparently, a lot of people like the Texas billboard, as Mccallie’s Facebook post currently has over 21,000 shares.“Liberals,” the billboard reads. “Please continue on I-40 until you have left our GREAT STATE OF TEXAS.”Trending: KATIE HOPKINS WARNS AMERICANS Of Grave Danger Ahead: “Do Not Let This Great Country Become The United Kingdom” [VIDEO]According to USA Today, the photo of the billboard shows a logo for “Burkett” below the content of the sign. A spokesperson for Burkett Media of Austin, Texas said that company is unaffiliated with the content on the billboard.It’s actually pretty odd to see anti-liberal messages around.  Most often, we are bombarded with leftist propaganda and authoritarian brainwashing to accept a wholly tyrannical state.Mccallie said he is supportive of the sign’s message which asks liberals to leave Texas. He said he doesn’t know who’s behind the billboard, which he said is located about an hour’s drive from his hometown.  However, not everyone agrees that the message is humorous or in good taste.  On social media, many have reacted negatively to the sign’s message. Mccallie said he has received numerous messages critical of both himself and the billboard, many of which have been overly obscene. –Zero HedgeBillboard 6 miles east of Vega on I-40 east bound! I like it!Posted by Kyle Mccallie on Tuesday, June 19, 2018The Texas sign is the second anti-liberal sign in the past 60 days to go viral on social media. Are Americans getting sick and tired of watching liberals spew hate against our President and anyone who doesn’t’ agree with them?The billboard below was found by the side of the road in the liberal state of Maryland. After it was posted on Twitter, the image went viral on social media.The billboard warned liberals about trying to impeach President Trump:This billboard in Calvert County has been shared thousands of time on social media and has prompted a growing controversy. Now the sheriff's office says the owner has agreed to change it. pic.twitter.com/RNZnH9AaZh— Brad Bell (@ABC7Brad) May 8, 2018",fake
946,21-Jun-18,"Jeh Johnson just admitted that under the Obama HHS policy they expanded family detention centers. In an interview with MSNBC’s Andrea Mitchell on Thursday afternoon, Johnson freely spoke of the policy they expanded to detain illegals:“So, in 2014 — to deal with the spike then with the families — we did a number of things; including, by the way, working with the government of Mexico and obtaining their cooperation on securing their southern border. But we also expanded family detention, which was, I freely admit, controversial.”Daily Caller reports:“We got a lot of heat for it,” he added. “There were just 95 beds out of a total of 34,000 equipped to handle families. We expanded that capability. I will freely admit that I made a big deal out of it so people could see what we were doing.”Trending: KATIE HOPKINS WARNS AMERICANS Of Grave Danger Ahead: “Do Not Let This Great Country Become The United Kingdom” [VIDEO]The issue of separating families when they are apprehended illegally trying to enter the country has been a hot topic over the last week.The president has received a lot of criticism for the policy, even after signing an executive order to stop the separation of families. These policies were also in place under the Obama Administration.Johnson always talked out of both sides of his mouth when it came to securing the border. He’s known for telling big whoppers. He also made the claim during testimony to congress that he considers illegals to be just as American as legal citizens.Johnson even claimed that President  Trump scared away all of the illegals with his rhetoric:The interview below needs to be shared everywhere! While we knew the Obama administration was allowing and even encouraging illegals to cross our border, Johnson just admitted it during an interview on CNN with Chris Cuomo:When enforcing “immigration law, you have to be able to look…in the mirror,” “do it in a humane way” –Jeh Johnson https://t.co/wTSQD1HX4r— New Day (@NewDay) July 20, 2017This fluff interview is maddening because Johnson tries to pull at the heartstrings of the viewers with images of mothers and babies who he believes should have free entry into the U.S. We have federal laws that say that these people are breaking the law when they cross over! His rhetoric is so revealing and exposes the Obama administration for breaking federal law and even encouraging the dangerous trek that these illegals take to come to America. Shame on him!“Illegal migration on our southern border has gone down since this president has been in office, basically because, through his rhetoric, he scared off a lot of women and children in Central America who’d rather stay in their desperate circumstances, or just migrate to Mexico and stop there.”Thank goodness the flow of illegal immigrants fell immediately when President Trump took office. Trump stopped Obama’s open border policy on immigration! The DHS is not following the laws on the books by deporting anyone who enters illegally.Johnson said under Obama, officials looked to deport only the most dangerous immigrants. OUR “VALUES” ARE TO HAVE BORDERS!“I believe that we have to enforce our immigration laws consistent with our values and consistent with humanity.”“At the end of the day, when you enforce immigration laws, you have to be able to look at yourself in the mirror, look your own family in the eye, recall the women and children who are desperate, to say, ‘I did my best to enforce the law consistent with our priorities and consistent with our values. I hope that the current administration does not lose sight of that.”WHAT A CROCK OF BS!",fake
